"YEAR","MONTH","CITY","COUNT"
2008,2,"GUELPH",17
2008,2,"HAMILTON",89
2008,2,"HUNTSVILLE",7
2008,2,"KAWARTHA LAKES",7
2008,2,"KINGSTON",18
2008,2,"KITCHENER",51
2008,2,"LASALLE",7
2008,2,"LINCOLN",8
2008,2,"LONDON",66
2008,2,"MARKHAM",74
2008,2,"MILTON",9
2008,2,"MISSISSAUGA",111
2008,2,"MUSKOKA LAKES",6
2008,2,"NEW TECUMSETH",6
2008,2,"NEWMARKET",12
2008,2,"NIAGARA FALLS",143
2008,2,"NIAGARA-ON-THE-LAKE",15
2008,2,"NORFOLK COUNTY",10
2008,2,"NORTH BAY",22
2008,2,"OAKVILLE",36
2008,2,"ORANGEVILLE",9
2008,2,"OSHAWA",10
2008,2,"OTTAWA",168
2008,2,"OWEN SOUND",6
2008,2,"PETERBOROUGH",12
2008,2,"PICKERING",8
2008,2,"RICHMOND HILL",18
2008,2,"SARNIA",9
2008,2,"SAULT STE MARIE",11
2008,2,"ST CATHARINES",15
2008,2,"ST THOMAS",7
2008,2,"STRATFORD",8
2008,2,"THUNDER BAY",19
2008,2,"TIMMINS",7
2008,2,"TORONTO",690
2008,2,"VAUGHAN",33
2008,2,"WATERLOO",14
2008,2,"WHITBY",7
2008,2,"WINDSOR",36
2008,1,"AJAX",16
2008,1,"BARRIE",11
2008,1,"BRADFORD WEST GWILLIMBURY",6
2008,1,"BRAMPTON",46
2008,1,"BRANTFORD",6
2008,1,"BURLINGTON",11
2008,1,"CAMBRIDGE",17
2008,1,"CHATHAM-KENT",8
2008,1,"CORNWALL",13
2008,1,"GREATER SUDBURY",7
2008,1,"GUELPH",18
2008,1,"HAMILTON",66
2008,1,"HUNTSVILLE",7
2008,1,"KAWARTHA LAKES",9
2008,1,"KINGSTON",11
2008,1,"KITCHENER",41
2008,1,"LINCOLN",13
2008,1,"LONDON",55
2008,1,"MARKHAM",70
2008,1,"MILTON",8
2008,1,"MISSISSAUGA",91
2008,1,"NEWMARKET",7
2008,1,"NIAGARA FALLS",66
2008,1,"NIAGARA-ON-THE-LAKE",6
2008,1,"NORTH BAY",7
2008,1,"OAKVILLE",22
2008,1,"OSHAWA",10
2008,1,"OTTAWA",120
2008,1,"RICHMOND HILL",16
2008,1,"SARNIA",12
2008,1,"SAULT STE MARIE",8
2008,1,"ST CATHARINES",12
2008,1,"STRATFORD",6
2008,1,"THUNDER BAY",6
2008,1,"TORONTO",622
2008,1,"VAUGHAN",29
2008,1,"WATERLOO",10
2008,1,"WHITBY",13
2008,1,"WINDSOR",34
2008,7,"AJAX",42
2008,7,"ALFRED PLANTAGENET",13
2008,7,"ALNWICK HALDIMAND",8
2008,7,"ARNPRIOR",6
2008,7,"ARRAN-ELDERSLIE",7
2008,7,"ASHFIELD-COLBORNE-WAWANOSH",6
2008,7,"AURORA",11
2008,7,"AYLMER",7
2008,7,"BANCROFT",9
2008,7,"BARRIE",74
2008,7,"BELLEVILLE",33
2008,7,"BLUEWATER",9
2008,7,"BRACEBRIDGE",7
2008,7,"BRADFORD WEST GWILLIMBURY",18
2008,7,"BRAMPTON",152
2008,7,"BRANT",22
2008,7,"BRANTFORD",32
2008,7,"BRIGHTON",8
2008,7,"BROCKVILLE",25
2008,7,"BURLINGTON",81
2008,7,"CALEDON",60
2008,7,"CAMBRIDGE",74
2008,7,"CENTRAL ELGIN",11
2008,7,"CENTRAL HURON",6
2008,7,"CENTRE WELLINGTON",15
2008,7,"CHATHAM-KENT",68
2008,7,"CHATSWORTH",6
2008,7,"CLARENCE-ROCKLAND",13
2008,7,"CLARINGTON",37
2008,7,"CLEARVIEW",9
2008,7,"COBOURG",24
2008,7,"COCHRANE",6
2008,7,"COLLINGWOOD",19
2008,7,"CORNWALL",48
2008,7,"DRYDEN",6
2008,7,"DYSART ET AL",7
2008,7,"EDWARDSBURGH CARDINAL",6
2008,7,"ELLIOT LAKE",12
2008,7,"ESSA",12
2008,7,"ESSEX",16
2008,7,"FORT ERIE",10
2008,7,"FORT FRANCES",6
2008,7,"GALWAY CAVENDISH HARVEY",6
2008,7,"GANANOQUE",9
2008,7,"GEORGIAN BAY",7
2008,7,"GEORGIAN BLUFFS",7
2008,7,"GEORGINA",23
2008,7,"GODERICH",11
2008,7,"GRAVENHURST",14
2008,7,"GREATER MADAWASKA",8
2008,7,"GREATER NAPANEE",18
2008,7,"GREATER SUDBURY",89
2008,7,"GREY HIGHLANDS",8
2008,7,"GRIMSBY",18
2008,7,"GUELPH",61
2008,7,"GUELPH-ERAMOSA",12
2008,7,"HALDIMAND COUNTY",16
2008,7,"HALTON HILLS",17
2008,7,"HAMILTON",281
2008,7,"HAMILTON TWP",6
2008,7,"HAWKESBURY",7
2008,7,"HEARST",9
2008,7,"HUNTSVILLE",23
2008,7,"INGERSOLL",13
2008,7,"INNISFIL",9
2008,7,"KAPUSKASING",7
2008,7,"KAWARTHA LAKES",51
2008,7,"KENORA",18
2008,7,"KENORA UNORGANIZED",6
2008,7,"KINCARDINE",21
2008,7,"KING",37
2008,7,"KINGSTON",82
2008,7,"KINGSVILLE",12
2008,7,"KIRKLAND LAKE",7
2008,7,"KITCHENER",105
2008,7,"LAKESHORE",10
2008,7,"LAMBTON SHORES",20
2008,7,"LASALLE",11
2008,7,"LEAMINGTON",19
2008,7,"LEEDS AND THE THOUSAND ISLANDS",8
2008,7,"LINCOLN",46
2008,7,"LONDON",194
2008,7,"LOYALIST",6
2008,7,"MARKHAM",175
2008,7,"MEAFORD",10
2008,7,"MIDDLESEX CENTRE",11
2008,7,"MIDLAND",9
2008,7,"MILTON",42
2008,7,"MINDEN HILLS",11
2008,7,"MINTO",8
2008,7,"MISSISSAUGA",317
2008,7,"MISSISSIPPI MILLS",9
2008,7,"MONO",8
2008,7,"MUSKOKA LAKES",11
2008,7,"NEW TECUMSETH",26
2008,7,"NEWMARKET",37
2008,7,"NIAGARA FALLS",241
2008,7,"NIAGARA-ON-THE-LAKE",84
2008,7,"NORFOLK COUNTY",46
2008,7,"NORTH BAY",43
2008,7,"NORTH GLENGARRY",9
2008,7,"NORTH GRENVILLE",6
2008,7,"NORTH KAWARTHA",6
2008,7,"NORTH MIDDLESEX",6
2008,7,"NORTH PERTH",10
2008,7,"OAKVILLE",68
2008,7,"ORANGEVILLE",20
2008,7,"ORILLIA",32
2008,7,"ORO-MEDONTE",11
2008,7,"OSHAWA",73
2008,7,"OTONABEE-SOUTH MONAGHAN",8
2008,7,"OTTAWA",471
2008,7,"OWEN SOUND",16
2008,7,"PARRY SOUND",7
2008,7,"PELHAM",14
2008,7,"PEMBROKE",23
2008,7,"PENETANGUISHENE",11
2008,7,"PERTH",11
2008,7,"PETAWAWA",8
2008,7,"PETERBOROUGH",53
2008,7,"PICKERING",35
2008,7,"PLYMPTON-WYOMING",9
2008,7,"PORT COLBORNE",7
2008,7,"PORT HOPE",7
2008,7,"POWASSAN",6
2008,7,"PRINCE EDWARD",37
2008,7,"QUINTE WEST",26
2008,7,"RAMARA TOWNSHIP",13
2008,7,"RENFREW",6
2008,7,"RICHMOND HILL",54
2008,7,"RIDEAU LAKES",6
2008,7,"SARNIA",35
2008,7,"SAUGEEN SHORES",8
2008,7,"SAULT STE MARIE",64
2008,7,"SCUGOG",13
2008,7,"SMITH-ENNISMORE-LAKEFIELD",13
2008,7,"SOUTH BRUCE",9
2008,7,"SOUTH BRUCE PENINSULA",11
2008,7,"SOUTH DUNDAS",12
2008,7,"SOUTH GLENGARRY",17
2008,7,"SOUTH HURON",11
2008,7,"SOUTH STORMONT",6
2008,7,"SPRINGWATER",12
2008,7,"ST CATHARINES",57
2008,7,"ST CLAIR",10
2008,7,"ST MARYS",9
2008,7,"ST THOMAS",21
2008,7,"STRATFORD",35
2008,7,"STRATHROY-CARADOC",16
2008,7,"TECUMSEH",12
2008,7,"TEMISKAMING SHORES",9
2008,7,"THAMES CENTRE",8
2008,7,"THE BLUE MOUNTAINS",7
2008,7,"THOROLD",9
2008,7,"THUNDER BAY",89
2008,7,"TILLSONBURG",13
2008,7,"TIMMINS",40
2008,7,"TINY",6
2008,7,"TORONTO",1535
2008,7,"TRENT HILLS",13
2008,7,"UXBRIDGE",14
2008,7,"VAUGHAN",158
2008,7,"WASAGA BEACH",9
2008,7,"WATERLOO",29
2008,7,"WELLAND",17
2008,7,"WELLINGTON NORTH",13
2008,7,"WEST GREY",7
2008,7,"WEST NIPISSING",11
2008,7,"WEST PERTH",7
2008,7,"WESTPORT",6
2008,7,"WHITBY",48
2008,7,"WHITCHURCH-STOUFFVILLE",8
2008,7,"WILMOT",21
2008,7,"WINDSOR",121
2008,7,"WOODSTOCK",21
2008,7,"WOOLWICH",28
2008,7,"ZORRA",6
2008,6,"AJAX",52
2008,6,"ALFRED PLANTAGENET",10
2008,6,"AMHERSTBURG",13
2008,6,"ASHFIELD-COLBORNE-WAWANOSH",7
2008,6,"AURORA",16
2008,6,"AYLMER",9
2008,6,"BARRIE",70
2008,6,"BELLEVILLE",40
2008,6,"BLUEWATER",13
2008,6,"BRACEBRIDGE",9
2008,6,"BRADFORD WEST GWILLIMBURY",19
2008,6,"BRAMPTON",163
2008,6,"BRANT",16
2008,6,"BRANTFORD",45
2008,6,"BROCK",6
2008,6,"BROCKTON",7
2008,6,"BROCKVILLE",19
2008,6,"BURLINGTON",79
2008,6,"CALEDON",46
2008,6,"CALLANDER",6
2008,6,"CAMBRIDGE",47
2008,6,"CENTRAL ELGIN",8
2008,6,"CENTRE WELLINGTON",16
2008,6,"CHATHAM-KENT",78
2008,6,"CHATSWORTH",10
2008,6,"CLARENCE-ROCKLAND",6
2008,6,"CLARINGTON",36
2008,6,"CLEARVIEW",8
2008,6,"COBOURG",22
2008,6,"COLLINGWOOD",16
2008,6,"CORNWALL",34
2008,6,"DRYDEN",6
2008,6,"EAST GWILLIMBURY",7
2008,6,"ERIN",9
2008,6,"ESSEX",18
2008,6,"FORT ERIE",19
2008,6,"FORT FRANCES",7
2008,6,"GANANOQUE",11
2008,6,"GEORGIAN BAY",6
2008,6,"GEORGIAN BLUFFS",6
2008,6,"GEORGINA",15
2008,6,"GODERICH",6
2008,6,"GRAVENHURST",14
2008,6,"GREATER NAPANEE",10
2008,6,"GREATER SUDBURY",95
2008,6,"GRIMSBY",13
2008,6,"GUELPH",50
2008,6,"GUELPH-ERAMOSA",7
2008,6,"HALDIMAND COUNTY",21
2008,6,"HALTON HILLS",18
2008,6,"HAMILTON",263
2008,6,"HUNTSVILLE",16
2008,6,"HURON EAST",7
2008,6,"HURON-KINLOSS",6
2008,6,"INGERSOLL",13
2008,6,"INNISFIL",7
2008,6,"KAWARTHA LAKES",48
2008,6,"KENORA",11
2008,6,"KINCARDINE",18
2008,6,"KING",34
2008,6,"KINGSTON",77
2008,6,"KINGSVILLE",15
2008,6,"KITCHENER",135
2008,6,"LAKE OF BAYS",8
2008,6,"LAKESHORE",10
2008,6,"LAMBTON SHORES",7
2008,6,"LASALLE",20
2008,6,"LEAMINGTON",27
2008,6,"LINCOLN",41
2008,6,"LONDON",205
2008,6,"LOYALIST",10
2008,6,"MAPLETON",7
2008,6,"MARKHAM",175
2008,6,"MEAFORD",8
2008,6,"MIDDLESEX CENTRE",13
2008,6,"MIDLAND",8
2008,6,"MILTON",24
2008,6,"MINTO",6
2008,6,"MISSISSAUGA",279
2008,6,"MISSISSIPPI MILLS",10
2008,6,"MONO",9
2008,6,"MUSKOKA LAKES",13
2008,6,"NE MANITOULIN  AND ISLANDS",6
2008,6,"NEW TECUMSETH",24
2008,6,"NEWMARKET",31
2008,6,"NIAGARA FALLS",224
2008,6,"NIAGARA-ON-THE-LAKE",66
2008,6,"NORFOLK COUNTY",52
2008,6,"NORTH BAY",30
2008,6,"NORTH DUNDAS",7
2008,6,"NORTH GLENGARRY",9
2008,6,"NORTH GRENVILLE",6
2008,6,"NORTH PERTH",6
2008,6,"NORTHERN BRUCE PENINSULA",8
2008,6,"OAKVILLE",77
2008,6,"ORANGEVILLE",17
2008,6,"ORILLIA",20
2008,6,"ORO-MEDONTE",8
2008,6,"OSHAWA",54
2008,6,"OTTAWA",446
2008,6,"OWEN SOUND",20
2008,6,"PARRY SOUND",11
2008,6,"PELHAM",12
2008,6,"PEMBROKE",21
2008,6,"PENETANGUISHENE",15
2008,6,"PERTH",20
2008,6,"PERTH EAST",6
2008,6,"PETAWAWA",8
2008,6,"PETERBOROUGH",51
2008,6,"PICKERING",43
2008,6,"PLYMPTON-WYOMING",8
2008,6,"PORT HOPE",12
2008,6,"PRINCE EDWARD",27
2008,6,"QUINTE WEST",24
2008,6,"RENFREW",6
2008,6,"RICHMOND HILL",35
2008,6,"RUSSELL",6
2008,6,"SARNIA",44
2008,6,"SAULT STE MARIE",44
2008,6,"SCUGOG",13
2008,6,"SEVERN",6
2008,6,"SHELBURNE",6
2008,6,"SMITH-ENNISMORE-LAKEFIELD",15
2008,6,"SOUTH BRUCE PENINSULA",14
2008,6,"SOUTH DUNDAS",6
2008,6,"SOUTH FRONTENAC",10
2008,6,"SOUTH GLENGARRY",6
2008,6,"SOUTH HURON",10
2008,6,"SOUTH STORMONT",6
2008,6,"SPRINGWATER",11
2008,6,"ST CATHARINES",68
2008,6,"ST CLAIR",11
2008,6,"ST MARYS",10
2008,6,"ST THOMAS",19
2008,6,"STRATFORD",35
2008,6,"STRATHROY-CARADOC",11
2008,6,"TECUMSEH",11
2008,6,"TEMISKAMING SHORES",6
2008,6,"THAMES CENTRE",14
2008,6,"THE BLUE MOUNTAINS",8
2008,6,"THUNDER BAY",61
2008,6,"TILLSONBURG",10
2008,6,"TIMMINS",15
2008,6,"TINY",8
2008,6,"TORONTO",1576
2008,6,"TRENT HILLS",8
2008,6,"TYENDINAGA",6
2008,6,"UXBRIDGE",13
2008,6,"VAUGHAN",160
2008,6,"WARWICK",7
2008,6,"WATERLOO",36
2008,6,"WELLAND",22
2008,6,"WELLESLEY",6
2008,6,"WESTPORT",8
2008,6,"WHITBY",40
2008,6,"WHITCHURCH-STOUFFVILLE",11
2008,6,"WILMOT",14
2008,6,"WINDSOR",116
2008,6,"WOODSTOCK",21
2008,6,"WOOLWICH",16
2008,3,"AJAX",10
2008,3,"BARRIE",18
2008,3,"BELLEVILLE",9
2008,3,"BRADFORD WEST GWILLIMBURY",6
2008,3,"BRAMPTON",61
2008,3,"BRANTFORD",12
2008,3,"BURLINGTON",14
2008,3,"CAMBRIDGE",21
2008,3,"CARLETON PLACE",6
2008,3,"CHATHAM-KENT",14
2008,3,"CORNWALL",17
2008,3,"ESSA",6
2008,3,"GREATER SUDBURY",17
2008,3,"GRIMSBY",6
2008,3,"GUELPH",10
2008,3,"HAMILTON",82
2008,3,"KAWARTHA LAKES",7
2008,3,"KING",6
2008,3,"KINGSTON",14
2008,3,"KITCHENER",37
2008,3,"LONDON",57
2008,3,"MARKHAM",73
2008,3,"MISSISSAUGA",118
2008,3,"NEW TECUMSETH",6
2008,3,"NEWMARKET",10
2008,3,"NIAGARA FALLS",112
2008,3,"NIAGARA-ON-THE-LAKE",11
2008,3,"NORFOLK COUNTY",6
2008,3,"NORTH BAY",8
2008,3,"OAKVILLE",25
2008,3,"ORANGEVILLE",6
2008,3,"OSHAWA",14
2008,3,"OTTAWA",141
2008,3,"PETERBOROUGH",9
2008,3,"PICKERING",6
2008,3,"PRINCE EDWARD",7
2008,3,"QUINTE WEST",9
2008,3,"RICHMOND HILL",19
2008,3,"SARNIA",14
2008,3,"SAULT STE MARIE",19
2008,3,"ST CATHARINES",12
2008,3,"ST THOMAS",6
2008,3,"STRATFORD",8
2008,3,"THUNDER BAY",17
2008,3,"TIMMINS",7
2008,3,"TORONTO",785
2008,3,"VAUGHAN",37
2008,3,"WATERLOO",11
2008,3,"WINDSOR",60
2008,5,"AJAX",41
2008,5,"ALFRED PLANTAGENET",7
2008,5,"AURORA",7
2008,5,"BARRIE",52
2008,5,"BELLEVILLE",34
2008,5,"BLUEWATER",7
2008,5,"BRACEBRIDGE",10
2008,5,"BRADFORD WEST GWILLIMBURY",16
2008,5,"BRAMPTON",145
2008,5,"BRANT",14
2008,5,"BRANTFORD",30
2008,5,"BROCKVILLE",14
2008,5,"BURLINGTON",60
2008,5,"CALEDON",28
2008,5,"CAMBRIDGE",45
2008,5,"CENTRE WELLINGTON",9
2008,5,"CHATHAM-KENT",40
2008,5,"CLARENCE-ROCKLAND",10
2008,5,"CLARINGTON",23
2008,5,"COBOURG",7
2008,5,"COLLINGWOOD",9
2008,5,"CORNWALL",25
2008,5,"ESSEX",10
2008,5,"FORT ERIE",8
2008,5,"GANANOQUE",9
2008,5,"GEORGINA",13
2008,5,"GRAVENHURST",6
2008,5,"GREATER NAPANEE",7
2008,5,"GREATER SUDBURY",70
2008,5,"GRIMSBY",15
2008,5,"GUELPH",64
2008,5,"HALDIMAND COUNTY",15
2008,5,"HALTON HILLS",13
2008,5,"HAMILTON",209
2008,5,"HUNTSVILLE",11
2008,5,"INGERSOLL",6
2008,5,"INNISFIL",7
2008,5,"KAWARTHA LAKES",23
2008,5,"KENORA",10
2008,5,"KING",18
2008,5,"KINGSTON",50
2008,5,"KITCHENER",104
2008,5,"LASALLE",10
2008,5,"LEAMINGTON",14
2008,5,"LINCOLN",27
2008,5,"LONDON",173
2008,5,"LOYALIST",6
2008,5,"MAPLETON",6
2008,5,"MARKHAM",158
2008,5,"MIDLAND",6
2008,5,"MILTON",27
2008,5,"MISSISSAUGA",306
2008,5,"MISSISSIPPI MILLS",7
2008,5,"MONO",12
2008,5,"NEW TECUMSETH",15
2008,5,"NEWMARKET",23
2008,5,"NIAGARA FALLS",194
2008,5,"NIAGARA-ON-THE-LAKE",43
2008,5,"NORFOLK COUNTY",42
2008,5,"NORTH BAY",25
2008,5,"NORTH GRENVILLE",9
2008,5,"OAKVILLE",79
2008,5,"ORANGEVILLE",13
2008,5,"ORILLIA",13
2008,5,"OSHAWA",49
2008,5,"OTTAWA",431
2008,5,"OWEN SOUND",11
2008,5,"PARRY SOUND",6
2008,5,"PEMBROKE",8
2008,5,"PERTH",11
2008,5,"PERTH EAST",6
2008,5,"PETAWAWA",8
2008,5,"PETERBOROUGH",33
2008,5,"PICKERING",17
2008,5,"PORT COLBORNE",7
2008,5,"PORT HOPE",7
2008,5,"PRINCE EDWARD",15
2008,5,"QUINTE WEST",12
2008,5,"RICHMOND HILL",44
2008,5,"SARNIA",31
2008,5,"SAULT STE MARIE",29
2008,5,"SCUGOG",7
2008,5,"SMITH-ENNISMORE-LAKEFIELD",11
2008,5,"SMITHS FALLS",9
2008,5,"SOUTH FRONTENAC",7
2008,5,"SOUTH GLENGARRY",8
2008,5,"ST CATHARINES",43
2008,5,"ST CLAIR",7
2008,5,"ST THOMAS",23
2008,5,"STRATFORD",20
2008,5,"STRATHROY-CARADOC",7
2008,5,"THAMES CENTRE",9
2008,5,"THUNDER BAY",33
2008,5,"TIMMINS",8
2008,5,"TORONTO",1389
2008,5,"UXBRIDGE",7
2008,5,"VAUGHAN",118
2008,5,"WATERLOO",34
2008,5,"WELLAND",21
2008,5,"WEST LINCOLN",7
2008,5,"WHITBY",36
2008,5,"WHITCHURCH-STOUFFVILLE",8
2008,5,"WILMOT",10
2008,5,"WINDSOR",123
2008,5,"WOODSTOCK",15
2008,5,"WOOLWICH",20
2008,11,"AJAX",25
2008,11,"BARRIE",28
2008,11,"BELLEVILLE",9
2008,11,"BRADFORD WEST GWILLIMBURY",14
2008,11,"BRAMPTON",84
2008,11,"BRANTFORD",19
2008,11,"BROCKVILLE",10
2008,11,"BURLINGTON",41
2008,11,"CALEDON",10
2008,11,"CAMBRIDGE",21
2008,11,"CENTRE WELLINGTON",9
2008,11,"CHATHAM-KENT",23
2008,11,"CLARINGTON",27
2008,11,"CORNWALL",13
2008,11,"ESSA",7
2008,11,"ESSEX",8
2008,11,"GEORGINA",9
2008,11,"GREATER SUDBURY",21
2008,11,"GRIMSBY",8
2008,11,"GUELPH",26
2008,11,"HAMILTON",132
2008,11,"KING",9
2008,11,"KINGSTON",19
2008,11,"KINGSVILLE",6
2008,11,"KITCHENER",64
2008,11,"LASALLE",9
2008,11,"LEAMINGTON",8
2008,11,"LINCOLN",12
2008,11,"LONDON",97
2008,11,"MARKHAM",74
2008,11,"MILTON",9
2008,11,"MISSISSAUGA",191
2008,11,"NEW TECUMSETH",6
2008,11,"NEWMARKET",10
2008,11,"NIAGARA FALLS",124
2008,11,"NIAGARA-ON-THE-LAKE",35
2008,11,"NORFOLK COUNTY",15
2008,11,"NORTH BAY",16
2008,11,"OAKVILLE",41
2008,11,"ORANGEVILLE",6
2008,11,"ORILLIA",9
2008,11,"OSHAWA",22
2008,11,"OTTAWA",179
2008,11,"OWEN SOUND",8
2008,11,"PERTH",6
2008,11,"PETERBOROUGH",19
2008,11,"PICKERING",12
2008,11,"PRINCE EDWARD",6
2008,11,"QUINTE WEST",6
2008,11,"RICHMOND HILL",24
2008,11,"SARNIA",11
2008,11,"SAULT STE MARIE",14
2008,11,"ST CATHARINES",24
2008,11,"ST THOMAS",9
2008,11,"STRATFORD",11
2008,11,"TECUMSEH",8
2008,11,"THUNDER BAY",17
2008,11,"TIMMINS",8
2008,11,"TORONTO",974
2008,11,"VAUGHAN",67
2008,11,"WATERLOO",17
2008,11,"WELLAND",9
2008,11,"WHITBY",21
2008,11,"WHITCHURCH-STOUFFVILLE",7
2008,11,"WINDSOR",73
2008,11,"WOODSTOCK",9
2008,10,"AJAX",30
2008,10,"ALFRED PLANTAGENET",13
2008,10,"AMHERSTBURG",11
2008,10,"AURORA",13
2008,10,"AYLMER",6
2008,10,"BARRIE",55
2008,10,"BELLEVILLE",28
2008,10,"BRACEBRIDGE",8
2008,10,"BRADFORD WEST GWILLIMBURY",27
2008,10,"BRAMPTON",119
2008,10,"BRANT",17
2008,10,"BRANTFORD",39
2008,10,"BROCKTON",11
2008,10,"BROCKVILLE",17
2008,10,"BURLINGTON",81
2008,10,"CALEDON",45
2008,10,"CAMBRIDGE",46
2008,10,"CARLETON PLACE",8
2008,10,"CENTRAL ELGIN",7
2008,10,"CENTRE WELLINGTON",17
2008,10,"CHATHAM-KENT",49
2008,10,"CLARINGTON",29
2008,10,"COBOURG",14
2008,10,"COLLINGWOOD",16
2008,10,"CORNWALL",28
2008,10,"ELLIOT LAKE",6
2008,10,"ESSA",6
2008,10,"ESSEX",16
2008,10,"FORT ERIE",10
2008,10,"GANANOQUE",8
2008,10,"GEORGIAN BAY",7
2008,10,"GEORGINA",16
2008,10,"GODERICH",10
2008,10,"GRAVENHURST",10
2008,10,"GREATER MADAWASKA",7
2008,10,"GREATER SUDBURY",70
2008,10,"GRIMSBY",17
2008,10,"GUELPH",61
2008,10,"GUELPH-ERAMOSA",6
2008,10,"HALDIMAND COUNTY",15
2008,10,"HALTON HILLS",20
2008,10,"HAMILTON",254
2008,10,"HUNTSVILLE",25
2008,10,"INGERSOLL",12
2008,10,"INNISFIL",10
2008,10,"KAWARTHA LAKES",25
2008,10,"KING",20
2008,10,"KINGSTON",55
2008,10,"KINGSVILLE",10
2008,10,"KITCHENER",105
2008,10,"LAKE OF BAYS",6
2008,10,"LAKESHORE",10
2008,10,"LAMBTON SHORES",7
2008,10,"LASALLE",12
2008,10,"LEAMINGTON",14
2008,10,"LINCOLN",40
2008,10,"LONDON",175
2008,10,"LOYALIST",6
2008,10,"MAPLETON",6
2008,10,"MARKHAM",159
2008,10,"MIDDLESEX CENTRE",16
2008,10,"MIDLAND",7
2008,10,"MILTON",43
2008,10,"MISSISSAUGA",276
2008,10,"MISSISSIPPI MILLS",7
2008,10,"MONO",11
2008,10,"MUSKOKA LAKES",6
2008,10,"NEW TECUMSETH",16
2008,10,"NEWMARKET",28
2008,10,"NIAGARA FALLS",213
2008,10,"NIAGARA-ON-THE-LAKE",61
2008,10,"NORFOLK COUNTY",36
2008,10,"NORTH BAY",19
2008,10,"NORTH DUMFRIES",6
2008,10,"NORTH KAWARTHA",7
2008,10,"NORTH PERTH",8
2008,10,"OAKVILLE",82
2008,10,"ORANGEVILLE",12
2008,10,"ORILLIA",15
2008,10,"ORO-MEDONTE",8
2008,10,"OSHAWA",52
2008,10,"OTONABEE-SOUTH MONAGHAN",9
2008,10,"OTTAWA",448
2008,10,"OWEN SOUND",16
2008,10,"PELHAM",13
2008,10,"PEMBROKE",6
2008,10,"PERTH",12
2008,10,"PERTH EAST",6
2008,10,"PETERBOROUGH",43
2008,10,"PICKERING",23
2008,10,"PORT COLBORNE",16
2008,10,"PORT HOPE",15
2008,10,"PRINCE EDWARD",20
2008,10,"QUINTE WEST",20
2008,10,"RICHMOND HILL",59
2008,10,"RIDEAU LAKES",7
2008,10,"SARNIA",30
2008,10,"SAULT STE MARIE",36
2008,10,"SCUGOG",10
2008,10,"SEVERN",8
2008,10,"SIX NATIONS I R",6
2008,10,"SMITH-ENNISMORE-LAKEFIELD",19
2008,10,"SMITHS FALLS",6
2008,10,"SOUTH FRONTENAC",7
2008,10,"SOUTH GLENGARRY",6
2008,10,"SOUTH HURON",7
2008,10,"SOUTH STORMONT",10
2008,10,"ST CATHARINES",53
2008,10,"ST CLAIR",8
2008,10,"ST MARYS",7
2008,10,"ST THOMAS",26
2008,10,"STRATFORD",28
2008,10,"STRATHROY-CARADOC",11
2008,10,"TECUMSEH",11
2008,10,"THAMES CENTRE",6
2008,10,"THUNDER BAY",45
2008,10,"TILLSONBURG",8
2008,10,"TIMMINS",9
2008,10,"TORONTO",1395
2008,10,"TRENT HILLS",7
2008,10,"UXBRIDGE",11
2008,10,"VAUGHAN",138
2008,10,"WATERLOO",27
2008,10,"WELLAND",26
2008,10,"WELLESLEY",12
2008,10,"WELLINGTON NORTH",6
2008,10,"WEST LINCOLN",9
2008,10,"WHITBY",38
2008,10,"WHITCHURCH-STOUFFVILLE",9
2008,10,"WILMOT",8
2008,10,"WINDSOR",120
2008,10,"WOODSTOCK",25
2008,10,"WOOLWICH",15
2008,10,"ZORRA",6
2008,9,"AJAX",46
2008,9,"ALFRED PLANTAGENET",13
2008,9,"ALNWICK HALDIMAND",6
2008,9,"AMHERSTBURG",9
2008,9,"ARNPRIOR",10
2008,9,"ARRAN-ELDERSLIE",9
2008,9,"ASHFIELD-COLBORNE-WAWANOSH",8
2008,9,"ASPHODEL-NORWOOD",6
2008,9,"AURORA",12
2008,9,"AYLMER",10
2008,9,"BANCROFT",10
2008,9,"BARRIE",53
2008,9,"BELLEVILLE",37
2008,9,"BLUEWATER",10
2008,9,"BRACEBRIDGE",14
2008,9,"BRADFORD WEST GWILLIMBURY",17
2008,9,"BRAMPTON",125
2008,9,"BRANT",18
2008,9,"BRANTFORD",55
2008,9,"BROCKVILLE",20
2008,9,"BURLINGTON",87
2008,9,"CALEDON",57
2008,9,"CALLANDER",6
2008,9,"CAMBRIDGE",79
2008,9,"CARLETON PLACE",7
2008,9,"CENTRAL ELGIN",10
2008,9,"CENTRE WELLINGTON",25
2008,9,"CHATHAM-KENT",64
2008,9,"CHATSWORTH",6
2008,9,"CLARENCE-ROCKLAND",7
2008,9,"CLARINGTON",32
2008,9,"COBOURG",16
2008,9,"COLLINGWOOD",22
2008,9,"CORNWALL",27
2008,9,"DYSART ET AL",12
2008,9,"EAST GWILLIMBURY",7
2008,9,"ERIN",8
2008,9,"ESSA",10
2008,9,"ESSEX",18
2008,9,"FORT ERIE",17
2008,9,"GALWAY CAVENDISH HARVEY",9
2008,9,"GANANOQUE",13
2008,9,"GEORGIAN BAY",10
2008,9,"GEORGINA",20
2008,9,"GODERICH",9
2008,9,"GRAVENHURST",15
2008,9,"GREATER MADAWASKA",6
2008,9,"GREATER NAPANEE",8
2008,9,"GREATER SUDBURY",79
2008,9,"GREY HIGHLANDS",9
